diag_type,time_point,feature_type,rank,feature
respiratory_intrathoracic_cancer,2,combined,44,olink_fcer2
respiratory_intrathoracic_cancer,2,combined,45,olink_gdf15
respiratory_intrathoracic_cancer,2,combined,46,olink_timp4
respiratory_intrathoracic_cancer,2,combined,47,olink_layn
respiratory_intrathoracic_cancer,2,combined,48,olink_stoml2
respiratory_intrathoracic_cancer,2,combined,49,olink_cpvl
respiratory_intrathoracic_cancer,2,combined,50,olink_acvrl1
respiratory_intrathoracic_cancer,5,protein,1,olink_wfdc2
respiratory_intrathoracic_cancer,5,protein,2,olink_cxcl17
respiratory_intrathoracic_cancer,5,protein,3,olink_angptl1
respiratory_intrathoracic_cancer,5,protein,4,olink_vegfb
respiratory_intrathoracic_cancer,5,protein,5,olink_gh1
respiratory_intrathoracic_cancer,5,protein,6,olink_dpp6
respiratory_intrathoracic_cancer,5,protein,7,olink_timp4
respiratory_intrathoracic_cancer,5,protein,8,olink_fgfbp2
respiratory_intrathoracic_cancer,5,protein,9,olink_draxin
respiratory_intrathoracic_cancer,5,protein,10,olink_cga
respiratory_intrathoracic_cancer,5,protein,11,olink_gfral
respiratory_intrathoracic_cancer,5,protein,12,olink_mmp12
respiratory_intrathoracic_cancer,5,protein,13,olink_gdf15
respiratory_intrathoracic_cancer,5,protein,14,olink_tnfrsf10b
respiratory_intrathoracic_cancer,5,protein,15,olink_mybpc2
respiratory_intrathoracic_cancer,5,protein,16,olink_ctsd
respiratory_intrathoracic_cancer,5,protein,17,olink_met
respiratory_intrathoracic_cancer,5,protein,18,olink_lacrt
respiratory_intrathoracic_cancer,5,protein,19,olink_prl
respiratory_intrathoracic_cancer,5,protein,20,olink_pros1
respiratory_intrathoracic_cancer,5,protein,21,olink_ahsp
respiratory_intrathoracic_cancer,5,protein,22,olink_prnd
respiratory_intrathoracic_cancer,5,protein,23,olink_cd82
respiratory_intrathoracic_cancer,5,protein,24,olink_rpgr
respiratory_intrathoracic_cancer,5,protein,25,olink_itgam
respiratory_intrathoracic_cancer,5,protein,26,olink_icam3
respiratory_intrathoracic_cancer,5,protein,27,olink_il20ra
respiratory_intrathoracic_cancer,5,protein,28,olink_tdp1
respiratory_intrathoracic_cancer,5,protein,29,olink_usp28
respiratory_intrathoracic_cancer,5,protein,30,olink_sh3gl3
respiratory_intrathoracic_cancer,5,protein,31,olink_gid8
respiratory_intrathoracic_cancer,5,protein,32,olink_acp5
respiratory_intrathoracic_cancer,5,protein,33,olink_maged1
respiratory_intrathoracic_cancer,5,protein,34,olink_igfbp7
respiratory_intrathoracic_cancer,5,protein,35,olink_nme3
respiratory_intrathoracic_cancer,5,protein,36,olink_serpind1
respiratory_intrathoracic_cancer,5,protein,37,olink_zpr1
respiratory_intrathoracic_cancer,5,protein,38,olink_ltbr
respiratory_intrathoracic_cancer,5,protein,39,olink_clec3b
respiratory_intrathoracic_cancer,5,protein,40,olink_ifngr2
respiratory_intrathoracic_cancer,5,protein,41,olink_ptprk
respiratory_intrathoracic_cancer,5,protein,42,olink_ccl8
respiratory_intrathoracic_cancer,5,protein,43,olink_lta
respiratory_intrathoracic_cancer,5,protein,44,olink_shc1
respiratory_intrathoracic_cancer,5,protein,45,olink_areg
respiratory_intrathoracic_cancer,5,protein,46,olink_fut3_fut5
respiratory_intrathoracic_cancer,5,protein,47,olink_fzd8
respiratory_intrathoracic_cancer,5,protein,48,olink_smoc1
respiratory_intrathoracic_cancer,5,protein,49,olink_arg1
respiratory_intrathoracic_cancer,5,protein,50,olink_angptl2
respiratory_intrathoracic_cancer,5,blood,1,blood_IGF-1
respiratory_intrathoracic_cancer,5,blood,2,blood_Urea
respiratory_intrathoracic_cancer,5,blood,3,blood_Apolipoprotein B
respiratory_intrathoracic_cancer,5,blood,4,blood_Lymphocyte percentage
respiratory_intrathoracic_cancer,5,blood,5,blood_Mean sphered cell volume
respiratory_intrathoracic_cancer,5,blood,6,blood_Alkaline phosphatase
respiratory_intrathoracic_cancer,5,blood,7,blood_Mean platelet (thrombocyte) volume
respiratory_intrathoracic_cancer,5,blood,8,blood_Immature reticulocyte fraction
respiratory_intrathoracic_cancer,5,blood,9,blood_Triglycerides
respiratory_intrathoracic_cancer,5,blood,10,blood_C-reactive protein
respiratory_intrathoracic_cancer,5,blood,11,blood_Monocyte count
respiratory_intrathoracic_cancer,5,blood,12,blood_Basophill count
respiratory_intrathoracic_cancer,5,blood,13,blood_Neutrophill percentage
respiratory_intrathoracic_cancer,5,blood,14,blood_High light scatter reticulocyte percentage
respiratory_intrathoracic_cancer,5,blood,15,blood_Mean reticulocyte volume
respiratory_intrathoracic_cancer,5,blood,16,blood_Total bilirubin
respiratory_intrathoracic_cancer,5,blood,17,blood_Glycated haemoglobin (HbA1c)
respiratory_intrathoracic_cancer,5,blood,18,blood_Lymphocyte count
respiratory_intrathoracic_cancer,5,blood,19,blood_Apolipoprotein A
respiratory_intrathoracic_cancer,5,blood,20,blood_LDL direct
respiratory_intrathoracic_cancer,5,blood,21,blood_Mean corpuscular haemoglobin
respiratory_intrathoracic_cancer,5,blood,22,blood_Neutrophill count
respiratory_intrathoracic_cancer,5,blood,23,blood_Nucleated red blood cell count
respiratory_intrathoracic_cancer,5,blood,24,blood_Nucleated red blood cell percentage
respiratory_intrathoracic_cancer,5,blood,25,blood_Platelet crit
respiratory_intrathoracic_cancer,5,blood,26,blood_Platelet distribution width
respiratory_intrathoracic_cancer,5,blood,27,blood_Red blood cell (erythrocyte) count
respiratory_intrathoracic_cancer,5,blood,28,blood_Red blood cell (erythrocyte) distribution width
respiratory_intrathoracic_cancer,5,blood,29,blood_Platelet count
respiratory_intrathoracic_cancer,5,blood,30,blood_Basophill percentage
respiratory_intrathoracic_cancer,5,blood,31,blood_Eosinophill count
respiratory_intrathoracic_cancer,5,blood,32,blood_Eosinophill percentage
respiratory_intrathoracic_cancer,5,blood,33,blood_Haemoglobin concentration
respiratory_intrathoracic_cancer,5,blood,34,blood_High light scatter reticulocyte count
respiratory_intrathoracic_cancer,5,blood,35,blood_Haematocrit percentage
respiratory_intrathoracic_cancer,5,blood,36,blood_Mean corpuscular haemoglobin concentration
respiratory_intrathoracic_cancer,5,blood,37,blood_Mean corpuscular volume
respiratory_intrathoracic_cancer,5,blood,38,blood_Monocyte percentage
respiratory_intrathoracic_cancer,5,blood,39,blood_Reticulocyte count
respiratory_intrathoracic_cancer,5,blood,40,blood_Vitamin D
respiratory_intrathoracic_cancer,5,blood,41,blood_Reticulocyte percentage
respiratory_intrathoracic_cancer,5,blood,42,blood_Alanine aminotransferase
respiratory_intrathoracic_cancer,5,blood,43,blood_Albumin
respiratory_intrathoracic_cancer,5,blood,44,blood_Aspartate aminotransferase
respiratory_intrathoracic_cancer,5,blood,45,blood_Calcium
respiratory_intrathoracic_cancer,5,blood,46,blood_Cholesterol
respiratory_intrathoracic_cancer,5,blood,47,blood_Creatinine
respiratory_intrathoracic_cancer,5,blood,48,blood_Cystatin C
respiratory_intrathoracic_cancer,5,blood,49,blood_Gamma glutamyltransferase
respiratory_intrathoracic_cancer,5,blood,50,blood_Glucose
respiratory_intrathoracic_cancer,5,combined,1,olink_wfdc2
respiratory_intrathoracic_cancer,5,combined,2,olink_cxcl17
respiratory_intrathoracic_cancer,5,combined,3,olink_angptl1
respiratory_intrathoracic_cancer,5,combined,4,olink_vegfb
respiratory_intrathoracic_cancer,5,combined,5,olink_gh1
respiratory_intrathoracic_cancer,5,combined,6,olink_dpp6
respiratory_intrathoracic_cancer,5,combined,7,olink_timp4
respiratory_intrathoracic_cancer,5,combined,8,olink_fgfbp2
respiratory_intrathoracic_cancer,5,combined,9,olink_draxin
respiratory_intrathoracic_cancer,5,combined,10,olink_cga
respiratory_intrathoracic_cancer,5,combined,11,olink_gfral
respiratory_intrathoracic_cancer,5,combined,12,olink_mmp12
respiratory_intrathoracic_cancer,5,combined,13,olink_gdf15
respiratory_intrathoracic_cancer,5,combined,14,olink_tnfrsf10b
respiratory_intrathoracic_cancer,5,combined,15,olink_mybpc2
respiratory_intrathoracic_cancer,5,combined,16,olink_ctsd
respiratory_intrathoracic_cancer,5,combined,17,olink_met
respiratory_intrathoracic_cancer,5,combined,18,olink_lacrt
respiratory_intrathoracic_cancer,5,combined,19,olink_prl
respiratory_intrathoracic_cancer,5,combined,20,olink_pros1
respiratory_intrathoracic_cancer,5,combined,21,olink_ahsp
respiratory_intrathoracic_cancer,5,combined,22,olink_prnd
respiratory_intrathoracic_cancer,5,combined,23,olink_cd82
respiratory_intrathoracic_cancer,5,combined,24,olink_rpgr
respiratory_intrathoracic_cancer,5,combined,25,olink_itgam
respiratory_intrathoracic_cancer,5,combined,26,olink_icam3
respiratory_intrathoracic_cancer,5,combined,27,olink_il20ra
respiratory_intrathoracic_cancer,5,combined,28,olink_tdp1
respiratory_intrathoracic_cancer,5,combined,29,olink_usp28
respiratory_intrathoracic_cancer,5,combined,30,olink_sh3gl3
respiratory_intrathoracic_cancer,5,combined,31,olink_gid8
respiratory_intrathoracic_cancer,5,combined,32,olink_acp5
respiratory_intrathoracic_cancer,5,combined,33,olink_maged1
respiratory_intrathoracic_cancer,5,combined,34,olink_igfbp7
respiratory_intrathoracic_cancer,5,combined,35,olink_nme3
respiratory_intrathoracic_cancer,5,combined,36,olink_serpind1
respiratory_intrathoracic_cancer,5,combined,37,olink_zpr1
respiratory_intrathoracic_cancer,5,combined,38,olink_ltbr
respiratory_intrathoracic_cancer,5,combined,39,olink_clec3b
respiratory_intrathoracic_cancer,5,combined,40,olink_ifngr2
respiratory_intrathoracic_cancer,5,combined,41,olink_ptprk
respiratory_intrathoracic_cancer,5,combined,42,olink_ccl8
respiratory_intrathoracic_cancer,5,combined,43,olink_lta
respiratory_intrathoracic_cancer,5,combined,44,olink_shc1
respiratory_intrathoracic_cancer,5,combined,45,olink_areg
respiratory_intrathoracic_cancer,5,combined,46,olink_fut3_fut5
respiratory_intrathoracic_cancer,5,combined,47,olink_fzd8
respiratory_intrathoracic_cancer,5,combined,48,olink_smoc1
respiratory_intrathoracic_cancer,5,combined,49,olink_arg1
respiratory_intrathoracic_cancer,5,combined,50,olink_angptl2
respiratory_intrathoracic_cancer,10,protein,1,olink_cxcl17
respiratory_intrathoracic_cancer,10,protein,2,olink_wfdc2
respiratory_intrathoracic_cancer,10,protein,3,olink_mstn
respiratory_intrathoracic_cancer,10,protein,4,olink_kcnc4
respiratory_intrathoracic_cancer,10,protein,5,olink_folr3
respiratory_intrathoracic_cancer,10,protein,6,olink_fcer2
respiratory_intrathoracic_cancer,10,protein,7,olink_tnfsf11
respiratory_intrathoracic_cancer,10,protein,8,olink_cntn1
respiratory_intrathoracic_cancer,10,protein,9,olink_lamp2
respiratory_intrathoracic_cancer,10,protein,10,olink_igsf3
respiratory_intrathoracic_cancer,10,protein,11,olink_axl
respiratory_intrathoracic_cancer,10,protein,12,olink_crnn
respiratory_intrathoracic_cancer,10,protein,13,olink_tnfrsf10c
respiratory_intrathoracic_cancer,10,protein,14,olink_rpl14
respiratory_intrathoracic_cancer,10,protein,15,olink_entpd6
respiratory_intrathoracic_cancer,10,protein,16,olink_thsd1
respiratory_intrathoracic_cancer,10,protein,17,olink_cntn4
respiratory_intrathoracic_cancer,10,protein,18,olink_icoslg
respiratory_intrathoracic_cancer,10,protein,19,olink_sprr3
respiratory_intrathoracic_cancer,10,protein,20,olink_prame
respiratory_intrathoracic_cancer,10,protein,21,olink_gdf15
respiratory_intrathoracic_cancer,10,protein,22,olink_pdxdc1
respiratory_intrathoracic_cancer,10,protein,23,olink_alpp
respiratory_intrathoracic_cancer,10,protein,24,olink_cd34
respiratory_intrathoracic_cancer,10,protein,25,olink_tnfrsf11b
respiratory_intrathoracic_cancer,10,protein,26,olink_pof1b
respiratory_intrathoracic_cancer,10,protein,27,olink_fap
respiratory_intrathoracic_cancer,10,protein,28,olink_paep
respiratory_intrathoracic_cancer,10,protein,29,olink_smpdl3b
respiratory_intrathoracic_cancer,10,protein,30,olink_pgm2
respiratory_intrathoracic_cancer,10,protein,31,olink_smc3
respiratory_intrathoracic_cancer,10,protein,32,olink_igfbp4
respiratory_intrathoracic_cancer,10,protein,33,olink_sbsn
respiratory_intrathoracic_cancer,10,protein,34,olink_mxra8
respiratory_intrathoracic_cancer,10,protein,35,olink_ulbp2
respiratory_intrathoracic_cancer,10,protein,36,olink_afm
respiratory_intrathoracic_cancer,10,protein,37,olink_ifit3
respiratory_intrathoracic_cancer,10,protein,38,olink_selenop
respiratory_intrathoracic_cancer,10,protein,39,olink_c7
respiratory_intrathoracic_cancer,10,protein,40,olink_prtn3
respiratory_intrathoracic_cancer,10,protein,41,olink_kir3dl2
respiratory_intrathoracic_cancer,10,protein,42,olink_pla2g7
respiratory_intrathoracic_cancer,10,protein,43,olink_lifr
respiratory_intrathoracic_cancer,10,protein,44,olink_adgrg2
respiratory_intrathoracic_cancer,10,protein,45,olink_fam20a
respiratory_intrathoracic_cancer,10,protein,46,olink_kif20b
respiratory_intrathoracic_cancer,10,protein,47,olink_scrg1
respiratory_intrathoracic_cancer,10,protein,48,olink_il13
respiratory_intrathoracic_cancer,10,protein,49,olink_tmprss15
respiratory_intrathoracic_cancer,10,protein,50,olink_cspg5
respiratory_intrathoracic_cancer,10,blood,1,blood_Haematocrit percentage
respiratory_intrathoracic_cancer,10,blood,2,blood_Triglycerides
respiratory_intrathoracic_cancer,10,blood,3,blood_Red blood cell (erythrocyte) count
respiratory_intrathoracic_cancer,10,blood,4,blood_Platelet crit
respiratory_intrathoracic_cancer,10,blood,5,blood_Platelet count
respiratory_intrathoracic_cancer,10,blood,6,blood_Eosinophill count
respiratory_intrathoracic_cancer,10,blood,7,blood_Testosterone
respiratory_intrathoracic_cancer,10,blood,8,blood_Apolipoprotein B
respiratory_intrathoracic_cancer,10,blood,9,blood_Alkaline phosphatase
respiratory_intrathoracic_cancer,10,blood,10,blood_White blood cell (leukocyte) count
respiratory_intrathoracic_cancer,10,blood,11,blood_Neutrophill count
respiratory_intrathoracic_cancer,10,blood,12,blood_Immature reticulocyte fraction
respiratory_intrathoracic_cancer,10,blood,13,blood_LDL direct
respiratory_intrathoracic_cancer,10,blood,14,blood_Phosphate
respiratory_intrathoracic_cancer,10,blood,15,blood_Lymphocyte percentage
respiratory_intrathoracic_cancer,10,blood,16,blood_Vitamin D
respiratory_intrathoracic_cancer,10,blood,17,blood_Mean platelet (thrombocyte) volume
respiratory_intrathoracic_cancer,10,blood,18,blood_Creatinine
respiratory_intrathoracic_cancer,10,blood,19,blood_Albumin
respiratory_intrathoracic_cancer,10,blood,20,blood_Mean corpuscular haemoglobin
respiratory_intrathoracic_cancer,10,blood,21,blood_Aspartate aminotransferase
respiratory_intrathoracic_cancer,10,blood,22,blood_Haemoglobin concentration
respiratory_intrathoracic_cancer,10,blood,23,blood_Apolipoprotein A
respiratory_intrathoracic_cancer,10,blood,24,blood_Alanine aminotransferase
respiratory_intrathoracic_cancer,10,blood,25,blood_Reticulocyte percentage
respiratory_intrathoracic_cancer,10,blood,26,blood_Mean corpuscular haemoglobin concentration
respiratory_intrathoracic_cancer,10,blood,27,blood_Lymphocyte count
respiratory_intrathoracic_cancer,10,blood,28,blood_High light scatter reticulocyte percentage
respiratory_intrathoracic_cancer,10,blood,29,blood_High light scatter reticulocyte count
respiratory_intrathoracic_cancer,10,blood,30,blood_Neutrophill percentage
respiratory_intrathoracic_cancer,10,blood,31,blood_Monocyte percentage
respiratory_intrathoracic_cancer,10,blood,32,blood_Nucleated red blood cell percentage
respiratory_intrathoracic_cancer,10,blood,33,blood_Platelet distribution width
respiratory_intrathoracic_cancer,10,blood,34,blood_Red blood cell (erythrocyte) distribution width
respiratory_intrathoracic_cancer,10,blood,35,blood_Reticulocyte count
respiratory_intrathoracic_cancer,10,blood,36,blood_Mean reticulocyte volume
respiratory_intrathoracic_cancer,10,blood,37,blood_Mean sphered cell volume
respiratory_intrathoracic_cancer,10,blood,38,blood_Monocyte count
respiratory_intrathoracic_cancer,10,blood,39,blood_Nucleated red blood cell count
respiratory_intrathoracic_cancer,10,blood,40,blood_Basophill count
respiratory_intrathoracic_cancer,10,blood,41,blood_Basophill percentage
respiratory_intrathoracic_cancer,10,blood,42,blood_Eosinophill percentage
respiratory_intrathoracic_cancer,10,blood,43,blood_Glucose
respiratory_intrathoracic_cancer,10,blood,44,blood_Gamma glutamyltransferase
respiratory_intrathoracic_cancer,10,blood,45,blood_Direct bilirubin
respiratory_intrathoracic_cancer,10,blood,46,blood_Cystatin C
respiratory_intrathoracic_cancer,10,blood,47,blood_Cholesterol
respiratory_intrathoracic_cancer,10,blood,48,blood_Calcium
respiratory_intrathoracic_cancer,10,blood,49,blood_C-reactive protein
respiratory_intrathoracic_cancer,10,blood,50,blood_Rheumatoid factor
respiratory_intrathoracic_cancer,10,combined,1,olink_cxcl17
respiratory_intrathoracic_cancer,10,combined,2,olink_wfdc2
respiratory_intrathoracic_cancer,10,combined,3,olink_mstn
respiratory_intrathoracic_cancer,10,combined,4,olink_kcnc4
respiratory_intrathoracic_cancer,10,combined,5,olink_folr3
respiratory_intrathoracic_cancer,10,combined,6,olink_fcer2
respiratory_intrathoracic_cancer,10,combined,7,olink_tnfsf11
respiratory_intrathoracic_cancer,10,combined,8,olink_cntn1
respiratory_intrathoracic_cancer,10,combined,9,olink_lamp2
respiratory_intrathoracic_cancer,10,combined,10,olink_igsf3
respiratory_intrathoracic_cancer,10,combined,11,olink_axl
respiratory_intrathoracic_cancer,10,combined,12,olink_crnn
respiratory_intrathoracic_cancer,10,combined,13,olink_tnfrsf10c
respiratory_intrathoracic_cancer,10,combined,14,olink_rpl14
respiratory_intrathoracic_cancer,10,combined,15,olink_entpd6
respiratory_intrathoracic_cancer,10,combined,16,olink_thsd1
respiratory_intrathoracic_cancer,10,combined,17,olink_cntn4
respiratory_intrathoracic_cancer,10,combined,18,olink_icoslg
respiratory_intrathoracic_cancer,10,combined,19,olink_sprr3
respiratory_intrathoracic_cancer,10,combined,20,olink_prame
respiratory_intrathoracic_cancer,10,combined,21,olink_gdf15
respiratory_intrathoracic_cancer,10,combined,22,olink_pdxdc1
respiratory_intrathoracic_cancer,10,combined,23,olink_alpp
respiratory_intrathoracic_cancer,10,combined,24,olink_cd34
respiratory_intrathoracic_cancer,10,combined,25,olink_tnfrsf11b
respiratory_intrathoracic_cancer,10,combined,26,olink_pof1b
respiratory_intrathoracic_cancer,10,combined,27,olink_fap
respiratory_intrathoracic_cancer,10,combined,28,olink_paep
respiratory_intrathoracic_cancer,10,combined,29,olink_smpdl3b
respiratory_intrathoracic_cancer,10,combined,30,olink_pgm2
respiratory_intrathoracic_cancer,10,combined,31,olink_smc3
respiratory_intrathoracic_cancer,10,combined,32,olink_igfbp4
